species,elevation,soil_type,sepal_length,sepal_width,petal_length,petal_width,sepal_area,petal_area,sepal_aspect_ratio,petal_aspect_ratio,sepal_to_petal_length_ratio,sepal_to_petal_width_ratio,sepal_petal_length_diff,sepal_petal_width_diff,petal_curvature_mm,petal_texture_trichomes_per_mm2,leaf_area_cm2,sepal_area_sqrt,petal_area_sqrt,area_ratios
setosa,287.9,loamy,4.7,3.31,1.44,0.22,15.557,0.31679999999999997,1.4199395770392749,6.545454545454545,3.2638888888888893,15.045454545454545,3.2600000000000002,3.09,4.62,16.79,51.5,3.944236301237541,0.5628498911788116,49.106691919191924
setosa,129.9,clay,5.68,3.45,1.29,0.36,19.596,0.4644,1.6463768115942028,3.5833333333333335,4.403100775193798,9.583333333333334,4.39,3.0900000000000003,4.1,20.8,40.1,4.426736947233255,0.6814690014960328,42.196382428940574
setosa,267.0,sandy,4.68,3.04,1.31,0.3,14.2272,0.393,1.539473684210526,4.366666666666667,3.5725190839694654,10.133333333333335,3.3699999999999997,2.74,5.12,20.96,49.31,3.7718960749204107,0.6268971207462992,36.20152671755725
setosa,270.3,clay,5.46,4.54,1.61,0.15,24.7884,0.2415,1.2026431718061674,10.733333333333334,3.391304347826087,30.26666666666667,3.8499999999999996,4.39,4.87,15.02,52.82,4.978795034945705,0.4914264950122246,102.64347826086957
setosa,137.5,loamy,5.35,3.48,1.34,0.26,18.618,0.34840000000000004,1.5373563218390804,5.153846153846154,3.9925373134328352,13.384615384615383,4.01,3.2199999999999998,4.45,22.28,49.19,4.31485805096761,0.5902541825349483,53.438576349024096
setosa,70.8,clay,5.19,3.43,1.67,0.42,17.801700000000004,0.7013999999999999,1.5131195335276968,3.9761904761904763,3.1077844311377247,8.166666666666668,3.5200000000000005,3.0100000000000002,4.16,16.66,46.83,4.219206086457499,0.8374962686484041,25.380239520958092
setosa,231.1,loamy,4.88,4.07,1.13,0.28,19.8616,0.3164,1.199017199017199,4.035714285714285,4.318584070796461,14.535714285714285,3.75,3.79,5.0,24.68,47.94,4.456635502259524,0.5624944444170094,62.773704171934256
setosa,127.9,clay,5.2,4.15,1.51,0.36,21.580000000000002,0.5436,1.2530120481927711,4.194444444444445,3.4437086092715234,11.527777777777779,3.6900000000000004,3.7900000000000005,5.49,19.85,47.3,4.645427859734774,0.7372923436466704,39.698307579102284
setosa,245.7,loamy,4.71,3.9,2.04,0.23,18.369,0.4692,1.2076923076923076,8.869565217391305,2.3088235294117645,16.956521739130434,2.67,3.67,5.29,16.26,46.82,4.285907138518052,0.6849817515817483,39.149616368286445
setosa,160.7,sandy,5.13,2.76,1.67,0.35,14.1588,0.5844999999999999,1.858695652173913,4.771428571428571,3.07185628742515,7.885714285714285,3.46,2.4099999999999997,5.03,16.57,50.87,3.762818092866037,0.7645259969418959,24.223781009409755
setosa,171.3,loamy,5.26,3.54,1.59,0.45,18.6204,0.7155,1.4858757062146892,3.533333333333333,3.3081761006289305,7.866666666666666,3.67,3.09,5.24,21.04,61.54,4.315136150806832,0.8458723307923011,26.024318658280922
setosa,244.5,sandy,5.35,3.18,1.65,0.32,17.012999999999998,0.528,1.682389937106918,5.15625,3.242424242424242,9.9375,3.6999999999999997,2.8600000000000003,4.99,18.83,46.28,4.124681805909396,0.726636084983398,32.22159090909091
setosa,145.6,loamy,5.68,3.13,1.49,0.27,17.778399999999998,0.40230000000000005,1.8146964856230032,5.518518518518518,3.8120805369127515,11.592592592592592,4.1899999999999995,2.86,4.29,19.71,48.41,4.216443999390956,0.6342712353559793,44.191896594581145
setosa,160.8,sandy,4.92,3.37,1.37,0.24,16.5804,0.32880000000000004,1.459940652818991,5.708333333333334,3.5912408759124084,14.041666666666668,3.55,3.13,4.29,24.84,49.74,4.071903731671465,0.5734108474732581,50.42700729927007
setosa,144.0,clay,4.76,4.05,1.64,0.3,19.278,0.49199999999999994,1.1753086419753087,5.466666666666667,2.902439024390244,13.5,3.12,3.75,4.9,17.9,46.56,4.390671930354168,0.7014271166700072,39.1829268292683
setosa,141.8,loamy,5.17,3.71,1.81,0.52,19.180699999999998,0.9412,1.3935309973045822,3.480769230769231,2.8563535911602207,7.134615384615384,3.36,3.19,4.92,20.18,55.49,4.379577605203497,0.9701546268507923,20.378984275393112
setosa,181.5,clay,4.78,3.82,1.41,0.49,18.2596,0.6909,1.2513089005235603,2.877551020408163,3.390070921985816,7.795918367346939,3.37,3.33,5.43,24.26,38.15,4.273125319950259,0.8312039460926541,26.42871616731799
setosa,252.2,sandy,4.73,2.9,1.58,0.28,13.717,0.44240000000000007,1.631034482758621,5.642857142857142,2.9936708860759493,10.357142857142856,3.1500000000000004,2.62,5.38,20.81,47.34,3.7036468514155074,0.6651315659326357,31.005877034358043
setosa,140.4,loamy,5.3,3.17,1.92,0.2,16.801,0.384,1.6719242902208202,9.6,2.7604166666666665,15.85,3.38,2.9699999999999998,5.3,15.18,54.09,4.098902292077722,0.6196773353931867,43.752604166666664
setosa,181.1,loamy,4.7,3.69,1.69,0.19,17.343,0.3211,1.2737127371273713,8.894736842105262,2.7810650887573964,19.421052631578945,3.0100000000000002,3.5,4.86,21.52,48.53,4.164492766232161,0.5666568626602876,54.01121146060417
setosa,217.7,clay,4.69,4.52,1.72,0.24,21.1988,0.4128,1.0376106194690267,7.166666666666667,2.726744186046512,18.833333333333332,2.9700000000000006,4.279999999999999,4.31,16.51,45.9,4.604215459771621,0.6424951361683604,51.35368217054263
setosa,117.4,loamy,5.4,3.2,1.24,0.18,17.28,0.22319999999999998,1.6875,6.888888888888889,4.35483870967742,17.77777777777778,4.16,3.02,5.21,24.22,52.2,4.156921938165306,0.47244047244070864,77.4193548387097
setosa,119.4,loamy,5.4,3.27,1.53,0.37,17.658,0.5661,1.651376146788991,4.135135135135135,3.5294117647058827,8.837837837837839,3.87,2.9,5.26,17.53,54.53,4.2021423107743505,0.7523961722390672,31.19236883942766
setosa,283.4,clay,5.14,3.67,0.96,0.44,18.863799999999998,0.4224,1.4005449591280654,2.1818181818181817,5.354166666666667,8.34090909090909,4.18,3.23,3.81,28.91,51.05,4.343247632820399,0.6499230723708769,44.65861742424242
setosa,230.9,loamy,4.37,3.1,1.63,0.22,13.547,0.3586,1.4096774193548387,7.409090909090908,2.6809815950920246,14.090909090909092,2.74,2.88,4.58,24.4,45.99,3.6806249469349632,0.5988321968631947,37.77746793084217
setosa,194.3,clay,4.82,3.98,1.48,0.33,19.183600000000002,0.4884,1.2110552763819096,4.484848484848484,3.256756756756757,12.06060606060606,3.3400000000000003,3.65,4.65,17.61,52.28,4.379908674847,0.698856208386246,39.27846027846028
setosa,211.9,clay,4.86,4.1,1.25,0.44,19.926,0.55,1.1853658536585368,2.840909090909091,3.8880000000000003,9.318181818181817,3.6100000000000003,3.6599999999999997,5.06,20.06,47.99,4.463854836349408,0.7416198487095663,36.2290909090909
setosa,57.3,clay,5.47,3.92,1.57,0.39,21.4424,0.6123000000000001,1.3954081632653061,4.0256410256410255,3.484076433121019,10.051282051282051,3.8999999999999995,3.53,4.6,22.26,53.73,4.630593914391544,0.7824960063795854,35.01943491752409
setosa,204.5,clay,5.03,4.08,1.57,0.5,20.5224,0.785,1.232843137254902,3.14,3.2038216560509554,8.16,3.46,3.58,4.98,22.35,57.42,4.530165559888513,0.8860022573334675,26.143184713375796
setosa,177.4,clay,4.57,4.29,1.35,0.4,19.6053,0.54,1.0652680652680653,3.375,3.3851851851851853,10.725,3.22,3.89,4.89,21.33,36.97,4.427787257762053,0.7348469228349535,36.30611111111111
setosa,186.4,sandy,4.96,2.72,1.39,0.2,13.491200000000001,0.27799999999999997,1.8235294117647058,6.949999999999999,3.568345323741007,13.6,3.5700000000000003,2.52,4.92,23.76,50.56,3.673036890639679,0.5272570530585626,48.529496402877704
setosa,139.9,sandy,5.03,2.3,1.66,0.16,11.568999999999999,0.2656,2.186956521739131,10.375,3.030120481927711,14.374999999999998,3.37,2.1399999999999997,4.64,19.63,41.32,3.4013232719046274,0.5153639490690051,43.55798192771084
setosa,70.4,clay,4.76,4.05,1.55,0.14,19.278,0.21700000000000003,1.1753086419753087,11.071428571428571,3.0709677419354837,28.928571428571423,3.21,3.9099999999999997,4.68,18.9,62.21,4.390671930354168,0.46583258795408466,88.83870967741933
setosa,98.3,sandy,4.89,2.73,1.68,0.22,13.349699999999999,0.3696,1.791208791208791,7.636363636363636,2.9107142857142856,12.409090909090908,3.21,2.51,4.46,18.96,47.66,3.6537241275170187,0.6079473661428265,36.11931818181818
setosa,287.7,sandy,5.44,3.18,1.46,0.23,17.299200000000003,0.3358,1.7106918238993711,6.3478260869565215,3.726027397260274,13.826086956521738,3.9800000000000004,2.95,5.19,22.58,53.73,4.159230698097907,0.5794825277780168,51.51637879690293
setosa,152.2,loamy,4.99,2.69,1.48,0.33,13.4231,0.4884,1.8550185873605949,4.484848484848484,3.371621621621622,8.15151515151515,3.5100000000000002,2.36,5.29,21.1,49.82,3.6637549044661815,0.698856208386246,27.483824733824733
setosa,166.7,clay,4.54,3.63,1.35,0.25,16.4802,0.3375,1.2506887052341598,5.4,3.3629629629629627,14.52,3.19,3.38,4.61,20.87,45.98,4.059581259194106,0.5809475019311126,48.83022222222222
setosa,63.2,sandy,5.02,3.13,1.91,0.35,15.712599999999998,0.6685,1.6038338658146964,5.457142857142857,2.6282722513089003,8.942857142857143,3.1099999999999994,2.78,5.76,22.39,45.39,3.963912208916842,0.817618492941543,23.504263275991022
setosa,59.4,loamy,5.3,3.19,1.97,0.34,16.907,0.6698000000000001,1.6614420062695925,5.794117647058823,2.6903553299492384,9.38235294117647,3.33,2.85,4.84,13.85,57.93,4.111812252523211,0.818413098624405,25.24186324275903
setosa,229.3,loamy,5.24,3.61,1.65,0.39,18.9164,0.6435,1.4515235457063713,4.230769230769231,3.1757575757575762,9.256410256410255,3.5900000000000003,3.2199999999999998,5.77,20.93,54.78,4.3492987940586465,0.8021845174272563,29.396114996114996
setosa,184.5,clay,5.41,3.9,1.65,0.32,21.099,0.528,1.3871794871794874,5.15625,3.2787878787878793,12.1875,3.7600000000000002,3.58,4.68,20.66,59.72,4.5933647797665715,0.726636084983398,39.96022727272727
setosa,177.2,clay,5.49,3.81,1.62,0.27,20.916900000000002,0.43740000000000007,1.4409448818897639,6.0,3.388888888888889,14.11111111111111,3.87,3.54,3.99,25.01,50.28,4.573499754017704,0.6613622305514582,47.82098765432099
setosa,110.8,loamy,5.11,3.61,1.59,0.23,18.4471,0.3657,1.4155124653739612,6.913043478260869,3.2138364779874213,15.695652173913043,3.5200000000000005,3.38,5.2,15.41,51.44,4.2950087310737795,0.6047313453096342,50.4432595023243
setosa,236.2,clay,4.86,4.59,1.46,0.33,22.3074,0.4818,1.0588235294117647,4.424242424242424,3.3287671232876717,13.909090909090908,3.4000000000000004,4.26,5.12,24.67,48.66,4.723071034824693,0.6941181455631311,46.300124533001245
setosa,92.1,clay,5.27,3.79,1.89,0.37,19.9733,0.6992999999999999,1.3905013192612137,5.108108108108108,2.7883597883597884,10.243243243243244,3.38,3.42,5.02,20.23,48.56,4.4691498072899725,0.8362415918859812,28.561847561847564
setosa,97.5,loamy,5.12,2.69,1.57,0.19,13.7728,0.2983,1.9033457249070633,8.263157894736842,3.2611464968152863,14.157894736842104,3.55,2.5,4.68,21.47,44.79,3.7111723215178247,0.5461684721768549,46.17096882333222
setosa,165.2,loamy,4.73,4.07,1.46,0.41,19.251100000000005,0.5985999999999999,1.1621621621621623,3.5609756097560976,3.2397260273972606,9.926829268292684,3.2700000000000005,3.66,4.98,25.03,50.42,4.3876075485394095,0.773692445355388,32.16020715001672
setosa,121.6,clay,5.37,4.09,1.29,0.19,21.9633,0.2451,1.312958435207824,6.7894736842105265,4.162790697674419,21.526315789473685,4.08,3.9,4.74,21.68,46.05,4.686501893736948,0.49507575177946256,89.609547123623
setosa,111.9,sandy,5.62,2.87,1.84,0.24,16.1294,0.4416,1.9581881533101044,7.666666666666667,3.0543478260869565,11.958333333333334,3.7800000000000002,2.63,4.85,21.2,52.21,4.0161424277532785,0.664529909033446,36.52490942028986
setosa,211.3,clay,5.13,3.1,1.47,0.44,15.903,0.6468,1.6548387096774193,3.340909090909091,3.489795918367347,7.045454545454546,3.66,2.66,5.42,20.73,50.85,3.9878565671297657,0.804238770515324,24.587198515769945
setosa,212.7,sandy,4.72,3.04,1.78,0.35,14.348799999999999,0.623,1.5526315789473684,5.085714285714286,2.651685393258427,8.685714285714287,2.9399999999999995,2.69,5.09,18.55,51.44,3.7879809925605485,0.7893034904268447,23.031781701444622
setosa,256.1,loamy,4.76,3.17,1.62,0.37,15.089199999999998,0.5994,1.501577287066246,4.378378378378379,2.9382716049382713,8.567567567567567,3.1399999999999997,2.8,5.3,19.91,58.38,3.8844819474416403,0.7742092740338364,25.173840507173836
setosa,154.4,sandy,5.08,2.7,1.49,0.3,13.716000000000001,0.447,1.8814814814814813,4.966666666666667,3.4093959731543624,9.000000000000002,3.59,2.4000000000000004,4.88,17.85,49.81,3.703511846882632,0.6685805860178712,30.684563758389263
setosa,68.3,loamy,5.7,2.78,1.73,0.08,15.846,0.1384,2.050359712230216,21.625,3.294797687861272,34.75,3.97,2.6999999999999997,4.83,19.87,53.78,3.9807034554209135,0.3720215047547655,114.4942196531792
setosa,118.4,clay,4.82,4.34,1.64,0.18,20.9188,0.29519999999999996,1.110599078341014,9.11111111111111,2.939024390243903,24.11111111111111,3.1800000000000006,4.16,4.42,12.99,60.26,4.573707467689642,0.5433231082882449,70.86314363143633
setosa,295.0,clay,4.94,4.05,1.38,0.4,20.007,0.5519999999999999,1.2197530864197532,3.4499999999999997,3.5797101449275366,10.124999999999998,3.5600000000000005,3.65,4.81,21.29,56.53,4.472918510324104,0.7429670248402683,36.24456521739131
setosa,199.1,loamy,5.27,3.19,1.33,0.13,16.8113,0.17290000000000003,1.6520376175548588,10.230769230769232,3.9624060150375935,24.538461538461537,3.9399999999999995,3.06,3.34,19.63,55.77,4.100158533520381,0.41581245772583586,97.23134759976864
setosa,227.4,loamy,5.39,3.72,1.19,0.24,20.0508,0.28559999999999997,1.4489247311827955,4.958333333333333,4.529411764705882,15.500000000000002,4.199999999999999,3.4800000000000004,4.7,18.99,48.47,4.477811965681453,0.5344155686354954,70.20588235294117
setosa,51.8,loamy,5.12,4.15,1.48,0.28,21.248,0.41440000000000005,1.233734939759036,5.285714285714286,3.4594594594594597,14.821428571428571,3.64,3.87,4.96,20.66,51.15,4.609555293084139,0.6437390775772432,51.27413127413127
setosa,179.6,clay,5.21,3.73,1.61,0.3,19.4333,0.483,1.3967828418230563,5.366666666666667,3.2360248447204967,12.433333333333334,3.5999999999999996,3.43,5.28,15.7,43.41,4.408321676103049,0.6949820141557621,40.23457556935818
setosa,59.4,clay,5.2,3.72,1.4,0.37,19.344,0.518,1.3978494623655913,3.7837837837837838,3.714285714285715,10.054054054054054,3.8000000000000003,3.35,4.87,25.79,52.49,4.398181442369108,0.7197221686178633,37.343629343629345
setosa,192.3,sandy,5.16,2.85,1.62,0.27,14.706000000000001,0.43740000000000007,1.8105263157894738,6.0,3.185185185185185,10.555555555555555,3.54,2.58,5.17,19.69,51.37,3.834840283505951,0.6613622305514582,33.62139917695473
setosa,280.2,loamy,5.22,3.47,1.36,0.08,18.1134,0.10880000000000001,1.504322766570605,17.0,3.8382352941176467,43.375,3.8599999999999994,3.39,3.91,19.56,50.12,4.2559840225264,0.3298484500494129,166.48345588235293
setosa,292.1,sandy,5.66,2.79,1.72,0.05,15.791400000000001,0.08600000000000001,2.028673835125448,34.4,3.2906976744186047,55.8,3.9400000000000004,2.74,4.97,17.1,55.14,3.973839453224048,0.2932575659723036,183.62093023255815
setosa,185.1,clay,5.08,3.29,1.55,0.17,16.7132,0.2635,1.5440729483282676,9.117647058823529,3.2774193548387096,19.352941176470587,3.5300000000000002,3.12,4.16,20.07,43.96,4.088178078313126,0.5133225107084239,63.427703984819736
setosa,164.6,sandy,4.89,3.02,1.26,0.43,14.7678,0.5418,1.619205298013245,2.9302325581395348,3.8809523809523805,7.023255813953488,3.63,2.59,4.4,24.16,58.17,3.842889537834779,0.7360706487831178,27.256921373200445
setosa,286.3,sandy,4.98,3.03,1.57,0.33,15.0894,0.5181,1.643564356435644,4.757575757575758,3.171974522292994,9.181818181818182,3.41,2.6999999999999997,4.91,23.11,54.51,3.8845076908148863,0.7197916365171243,29.12449334105385
setosa,218.4,clay,4.98,4.17,1.89,0.38,20.7666,0.7182,1.1942446043165469,4.973684210526315,2.6349206349206353,10.973684210526315,3.0900000000000007,3.79,5.64,22.56,49.65,4.557038512016329,0.847466813509532,28.91478696741855
setosa,66.2,clay,5.47,3.24,1.76,0.45,17.7228,0.792,1.6882716049382713,3.911111111111111,3.1079545454545454,7.2,3.71,2.79,5.19,21.64,49.26,4.20984560286954,0.8899438184514796,22.377272727272725
setosa,166.4,loamy,5.02,3.18,1.81,0.21,15.9636,0.3801,1.5786163522012577,8.61904761904762,2.773480662983425,15.142857142857144,3.2099999999999995,2.97,5.01,18.92,52.4,3.995447409239671,0.6165225056719341,41.99842146803473
setosa,110.1,sandy,5.39,3.07,1.68,0.27,16.5473,0.4536,1.755700325732899,6.222222222222221,3.2083333333333335,11.370370370370368,3.71,2.8,4.99,15.65,57.6,4.067837263214939,0.6734983296193094,36.47993827160494
setosa,167.5,clay,4.8,4.11,1.72,0.35,19.728,0.602,1.167883211678832,4.914285714285715,2.7906976744186047,11.742857142857144,3.08,3.7600000000000002,4.64,19.4,50.51,4.44162132559722,0.7758865896508329,32.77076411960133
setosa,163.9,clay,5.12,4.08,1.67,0.21,20.8896,0.35069999999999996,1.2549019607843137,7.9523809523809526,3.065868263473054,19.42857142857143,3.45,3.87,4.73,19.29,50.72,4.570514194267425,0.5921992907797171,59.565440547476484
setosa,195.5,sandy,4.86,2.8,1.38,0.38,13.608,0.5244,1.735714285714286,3.631578947368421,3.521739130434783,7.368421052631579,3.4800000000000004,2.42,5.21,23.15,50.09,3.6889022757454555,0.7241546796092669,25.949656750572085
setosa,139.2,clay,4.88,3.27,1.49,0.35,15.9576,0.5215,1.492354740061162,4.257142857142857,3.2751677852348995,9.342857142857143,3.3899999999999997,2.92,4.31,20.93,58.91,3.9946964840898738,0.7221495689952324,30.59942473633749
setosa,91.1,loamy,4.91,2.55,1.79,0.29,12.5205,0.5191,1.9254901960784316,6.172413793103448,2.7430167597765363,8.793103448275861,3.12,2.26,5.3,24.84,48.16,3.5384318560627954,0.7204859471218019,24.119630129069545
setosa,175.9,loamy,5.46,3.68,1.23,0.21,20.0928,0.2583,1.4836956521739129,5.857142857142858,4.439024390243903,17.523809523809526,4.23,3.47,4.81,23.59,49.85,4.4824993028443405,0.5082322303829224,77.78861788617887
setosa,257.6,sandy,5.29,2.81,1.46,0.44,14.8649,0.6424,1.8825622775800712,3.318181818181818,3.6232876712328768,6.386363636363637,3.83,2.37,5.41,18.63,57.32,3.8555025612752485,0.8014985963805551,23.13963262764633
setosa,216.0,loamy,4.41,2.82,1.22,0.46,12.4362,0.5612,1.5638297872340428,2.652173913043478,3.614754098360656,6.130434782608695,3.1900000000000004,2.36,5.48,14.61,50.74,3.5264996809867997,0.7491328320131218,22.160014255167496
setosa,134.6,clay,5.8,3.97,1.62,0.56,23.026,0.9072000000000001,1.4609571788413096,2.892857142857143,3.5802469135802464,7.0892857142857135,4.18,3.41,4.16,24.16,55.69,4.7985414450643225,0.9524704719832526,25.38139329805996
setosa,283.9,clay,5.13,3.98,1.44,0.43,20.4174,0.6192,1.2889447236180904,3.3488372093023253,3.5625,9.255813953488373,3.69,3.55,4.71,24.08,45.44,4.518561718069147,0.7868926229162401,32.97383720930233
setosa,278.1,clay,4.64,3.6,1.52,0.26,16.704,0.3952,1.2888888888888888,5.846153846153846,3.052631578947368,13.846153846153847,3.1199999999999997,3.34,4.57,15.9,48.97,4.0870527278223365,0.6286493458200685,42.2672064777328
setosa,102.3,clay,4.91,3.33,1.12,0.35,16.3503,0.392,1.4744744744744744,3.2000000000000006,4.383928571428571,9.514285714285714,3.79,2.98,4.09,24.53,57.42,4.043550420113492,0.6260990336999411,41.709948979591836
setosa,59.9,sandy,5.58,2.35,1.52,0.32,13.113000000000001,0.4864,2.374468085106383,4.75,3.6710526315789473,7.34375,4.0600000000000005,2.0300000000000002,4.48,21.15,46.62,3.621187650481538,0.6974238309665077,26.959292763157897
setosa,235.3,loamy,4.56,3.32,1.41,0.44,15.139199999999997,0.6204,1.3734939759036144,3.204545454545454,3.234042553191489,7.545454545454545,3.1499999999999995,2.88,6.22,20.48,49.24,3.8909124893782945,0.7876547467006086,24.402321083172144
setosa,256.9,loamy,4.93,2.82,1.46,0.29,13.902599999999998,0.42339999999999994,1.74822695035461,5.0344827586206895,3.3767123287671232,9.724137931034482,3.4699999999999998,2.53,5.3,24.84,51.28,3.7286190473149703,0.6506919393998976,32.83561643835616
setosa,292.0,clay,4.33,3.82,1.36,0.42,16.5406,0.5712,1.1335078534031415,3.2380952380952386,3.1838235294117645,9.095238095238095,2.9699999999999998,3.4,5.96,24.03,45.05,4.06701364639953,0.7557777451076474,28.95763305322129
setosa,272.5,sandy,4.95,3.31,1.45,0.32,16.3845,0.46399999999999997,1.4954682779456194,4.53125,3.4137931034482762,10.34375,3.5,2.99,5.41,21.95,47.93,4.047777167779866,0.681175454637056,35.3114224137931
setosa,200.1,clay,4.95,3.76,1.43,0.27,18.612,0.3861,1.3164893617021278,5.296296296296296,3.4615384615384617,13.925925925925924,3.5200000000000005,3.4899999999999998,4.63,21.42,50.56,4.314162722939412,0.6213694553162393,48.205128205128204
setosa,182.5,clay,4.66,3.5,1.42,0.35,16.310000000000002,0.49699999999999994,1.3314285714285714,4.057142857142857,3.2816901408450705,10.0,3.24,3.15,4.81,21.85,50.23,4.038564101261735,0.7049822692805826,32.81690140845071
setosa,57.0,sandy,4.85,2.69,1.41,0.4,13.046499999999998,0.564,1.8029739776951672,3.5249999999999995,3.4397163120567376,6.725,3.4399999999999995,2.29,5.29,18.8,56.4,3.611993909186448,0.7509993342207435,23.13209219858156
setosa,111.7,sandy,5.17,3.33,1.5,0.36,17.2161,0.54,1.5525525525525525,4.166666666666667,3.4466666666666668,9.25,3.67,2.97,5.22,19.83,57.71,4.149228844014271,0.7348469228349535,31.881666666666668
setosa,164.9,clay,4.58,4.5,1.36,0.29,20.61,0.39440000000000003,1.017777777777778,4.689655172413794,3.3676470588235294,15.517241379310345,3.2199999999999998,4.21,4.71,17.29,45.72,4.539823785126467,0.6280127387243033,52.256592292089245
setosa,207.1,loamy,5.15,3.55,1.22,0.28,18.2825,0.3416,1.4507042253521127,4.357142857142857,4.221311475409837,12.678571428571427,3.9300000000000006,3.2699999999999996,4.25,19.0,50.56,4.275804017959663,0.5844655678480983,53.52019906323184
setosa,189.3,clay,4.94,3.66,1.64,0.4,18.0804,0.656,1.349726775956284,4.1,3.01219512195122,9.15,3.3000000000000007,3.2600000000000002,6.64,18.9,53.37,4.252105360877127,0.8099382692526635,27.56158536585366
setosa,235.7,loamy,4.76,2.93,1.72,0.49,13.9468,0.8428,1.6245733788395902,3.510204081632653,2.7674418604651163,5.979591836734694,3.04,2.4400000000000004,4.93,18.09,57.58,3.7345414711849165,0.9180413934022801,16.548172757475083
setosa,119.9,loamy,4.94,4.0,1.53,0.51,19.76,0.7803,1.235,3.0,3.2287581699346406,7.8431372549019605,3.41,3.49,4.84,20.41,53.59,4.445222154178574,0.8833459118601275,25.323593489683457
setosa,191.2,sandy,5.11,3.47,1.79,0.22,17.731700000000004,0.3938,1.4726224783861672,8.136363636363637,2.8547486033519553,15.772727272727273,3.3200000000000003,3.25,5.06,19.03,51.45,4.210902516088446,0.6275348595894893,45.027171152869485
setosa,72.0,sandy,5.06,2.67,1.48,0.27,13.5102,0.3996,1.895131086142322,5.481481481481481,3.418918918918919,9.888888888888888,3.5799999999999996,2.4,4.88,21.51,53.33,3.6756223962752212,0.6321392251711644,33.809309309309306
setosa,153.4,clay,4.92,3.48,1.48,0.19,17.1216,0.2812,1.4137931034482758,7.7894736842105265,3.324324324324324,18.31578947368421,3.44,3.29,5.06,15.13,53.37,4.137825515896,0.5302829433425141,60.887624466571836
setosa,237.5,loamy,4.98,3.67,1.55,0.18,18.276600000000002,0.27899999999999997,1.3569482288828338,8.611111111111112,3.2129032258064516,20.38888888888889,3.4300000000000006,3.4899999999999998,5.64,19.66,45.36,4.275114033566824,0.5282045058497703,65.50752688172044
setosa,223.4,loamy,5.34,2.92,1.11,0.33,15.592799999999999,0.36630000000000007,1.8287671232876712,3.3636363636363638,4.8108108108108105,8.848484848484848,4.2299999999999995,2.59,4.94,20.39,50.96,3.9487719610025596,0.6052272300549605,42.56838656838656
setosa,297.7,clay,4.7,3.94,1.75,0.38,18.518,0.665,1.1928934010152286,4.605263157894737,2.685714285714286,10.368421052631579,2.95,3.56,4.42,19.07,57.3,4.3032545822900135,0.8154753215150046,27.846616541353384
setosa,119.5,clay,5.45,3.3,1.67,0.32,17.985,0.5344,1.6515151515151516,5.21875,3.263473053892216,10.3125,3.7800000000000002,2.98,4.92,19.48,48.96,4.240872551728005,0.7310266752998826,33.654565868263475
setosa,174.5,clay,4.86,3.54,1.57,0.16,17.2044,0.25120000000000003,1.3728813559322035,9.8125,3.0955414012738856,22.125,3.29,3.38,4.77,15.24,50.65,4.147818703849048,0.5011985634456667,68.4888535031847
setosa,132.4,sandy,5.67,3.19,1.49,0.39,18.0873,0.5811000000000001,1.7774294670846396,3.8205128205128203,3.8053691275167787,8.179487179487179,4.18,2.8,5.71,21.07,48.79,4.252916646255837,0.762299153875957,31.1259679917398
setosa,160.2,clay,5.25,3.71,1.25,0.3,19.4775,0.375,1.4150943396226414,4.166666666666667,4.2,12.366666666666667,4.0,3.41,5.59,21.94,38.43,4.413332074521472,0.6123724356957945,51.94
setosa,264.2,clay,4.98,3.63,1.84,0.38,18.0774,0.6992,1.371900826446281,4.842105263157895,2.706521739130435,9.552631578947368,3.1400000000000006,3.25,5.05,21.48,50.1,4.251752579819292,0.8361817984146749,25.85440503432494
setosa,221.1,loamy,5.16,3.78,1.38,0.29,19.5048,0.40019999999999994,1.3650793650793651,4.758620689655173,3.739130434782609,13.03448275862069,3.7800000000000002,3.4899999999999998,4.36,23.12,51.51,4.416423892698707,0.6326136261573884,48.7376311844078
setosa,270.6,clay,4.26,3.97,1.25,0.18,16.9122,0.22499999999999998,1.0730478589420653,6.944444444444445,3.408,22.055555555555557,3.01,3.79,4.39,20.6,47.44,4.112444528501266,0.4743416490252569,75.16533333333334
setosa,100.9,loamy,5.35,4.35,1.32,0.12,23.272499999999997,0.1584,1.2298850574712643,11.000000000000002,4.053030303030303,36.25,4.029999999999999,4.2299999999999995,5.01,21.44,44.23,4.824157957612914,0.397994974842648,146.92234848484844
setosa,268.3,loamy,4.9,3.34,1.45,0.36,16.366,0.522,1.4670658682634732,4.027777777777778,3.3793103448275867,9.277777777777779,3.45,2.98,5.17,20.47,45.6,4.045491317503969,0.7224956747275377,31.352490421455936
setosa,64.9,sandy,5.39,3.0,1.71,0.26,16.169999999999998,0.4446,1.7966666666666666,6.576923076923077,3.152046783625731,11.538461538461538,3.6799999999999997,2.74,4.81,22.06,53.82,4.02119385257662,0.666783323126786,36.369770580296894
setosa,272.1,clay,4.9,3.46,1.48,0.4,16.954,0.592,1.416184971098266,3.6999999999999997,3.310810810810811,8.649999999999999,3.4200000000000004,3.06,4.76,15.27,59.86,4.117523527558768,0.7694153624668538,28.638513513513516
setosa,132.3,clay,5.3,3.77,1.73,0.24,19.980999999999998,0.41519999999999996,1.4058355437665782,7.208333333333334,3.0635838150289016,15.708333333333334,3.57,3.5300000000000002,4.7,17.32,56.91,4.470011185668331,0.6443601477434805,48.123795761078995
